Name,YearsAppearing,CountsFemale,CountsMale,ProbGender,Upper,Lower
Issack,5,0,33,Male,1,0.895730002457548
Issael,6,0,36,Male,1,0.903581371405536
Issah,5,0,27,Male,1,0.875444970258133
Issai,11,0,78,Male,1,0.953062190287806
Issaiah,19,0,369,Male,1,0.989696803480909
Issaias,2,0,12,Male,1,0.757505993344759
Issaic,10,0,69,Male,1,0.947262741810948
Issaih,13,0,117,Male,1,0.968210754337267
Issak,20,0,357,Male,1,0.989354164476419
Issam,17,0,108,Male,1,0.965652640253443
Issamar,7,48,0,Female,1,0.925899870333883
Issay,1,0,5,Male,1,0.565517535216825
Isse,2,0,13,Male,1,0.771904627645802
Issel,2,11,0,Female,1,0.741167033031968
Issela,1,5,0,Female,1,0.565517535216825
Issey,3,0,17,Male,1,0.815681864991148
Issiac,14,0,98,Male,1,0.962280009878319
Issiah,42,0,1217,Male,1,0.996853433512649
Issiaka,1,0,5,Male,1,0.565517535216825
Issic,4,0,20,Male,1,0.838874841947181
Issie,2,6,5,Male,0.787287283775402,0.280091537409322
Issis,14,148,0,Female,1,0.974700856732216
Issys,5,42,0,Female,1,0.916201209134296
Istvan,13,0,81,Male,1,0.954721914567585
Isys,14,234,0,Female,1,0.983848657674144
Isyss,10,483,0,Female,1,0.992109425458548
Iszabella,9,93,0,Female,1,0.960332497388265
Iszac,2,0,11,Male,1,0.741167033031968
Iszak,3,0,16,Male,1,0.806392319465564
Ita,57,411,0,Female,1,0.990739935126989
Itai,21,0,287,Male,1,0.986791914618121
Italee,1,7,0,Female,1,0.645669564933313
Itali,10,72,0,Female,1,0.949348827403542
Italia,52,1797,0,Female,1,0.997866853407956
Italie,3,17,0,Female,1,0.815681864991148
Italo,57,0,644,Male,1,0.994070372051077
Italy,25,669,0,Female,1,0.994290692450154
Italya,5,34,0,Female,1,0.898485445846676
Itamar,19,11,170,Male,0.9657295912627,0.894467038943721
Itasca,1,5,0,Female,1,0.565517535216825
Itasha,2,12,0,Female,1,0.757505993344759
Itaska,2,10,0,Female,1,0.722467200137111
Itati,18,348,0,Female,1,0.989081847166136
Itaty,6,39,0,Female,1,0.910333146292429
Itay,10,0,71,Male,1,0.94867204780311
Itayetzi,1,5,0,Female,1,0.565517535216825
Itcel,6,40,0,Female,1,0.912378398802713
Itha,21,139,0,Female,1,0.973106835701558
Ithan,8,0,66,Male,1,0.944997442986459
Ithel,1,0,5,Male,1,0.565517535216825
Ithiel,4,0,25,Male,1,0.866807749060952
Ithzel,16,145,0,Female,1,0.974190935434718
Itia,1,5,0,Female,1,0.565517535216825
Itiana,1,8,0,Female,1,0.67559243511612
Itianna,1,6,0,Female,1,0.609665712097835
Itiel,4,0,24,Male,1,0.86202379532502
Itisha,1,6,0,Female,1,0.609665712097835
Itohan,1,5,0,Female,1,0.565517535216825
Itsamari,1,5,0,Female,1,0.565517535216825
Itsel,18,197,0,Female,1,0.980873178061689
Itsue,1,5,0,Female,1,0.565517535216825
Itsuki,1,0,5,Male,1,0.565517535216825
Itsuko,8,50,0,Female,1,0.928652400866641
Itsuo,4,0,30,Male,1,0.886486606826031
Itta,4,27,0,Female,1,0.875444970258133
Ittai,2,0,13,Male,1,0.771904627645802
Itxel,11,96,0,Female,1,0.961524412142324
Itza,22,246,0,Female,1,0.984624414063116
Itzabella,5,43,0,Female,1,0.917990196774209
Itzabelle,1,5,0,Female,1,0.565517535216825
Itzae,1,0,29,Male,1,0.883030201500259
Itzael,5,0,34,Male,1,0.898485445846676
Itzamar,17,107,0,Female,1,0.965342761981251
Itzamara,11,70,0,Female,1,0.947976937589733
Itzanami,2,20,0,Female,1,0.838874841947181
Itzany,1,5,0,Female,1,0.565517535216825
Itzary,1,5,0,Female,1,0.565517535216825
Itzayana,19,758,0,Female,1,0.994957666354046
Itzayanna,3,22,0,Female,1,0.851345125391379
Itzcoatl,1,0,6,Male,1,0.609665712097835
Itzel,32,11843,90,Female,0.993859530180961,0.990739288572316
Itzela,4,26,0,Female,1,0.871271078140785
Itzell,18,217,0,Female,1,0.982605354804267
Itzelle,7,53,0,Female,1,0.932418011423458
Itzelt,1,6,0,Female,1,0.609665712097835
Itzely,1,5,0,Female,1,0.565517535216825
Itzhak,5,0,28,Male,1,0.879356695234154
Itzhel,3,19,0,Female,1,0.831820775947384
Itzia,20,243,0,Female,1,0.984437546111391
Itziar,1,0,6,Male,1,0.609665712097835
Itzury,1,5,0,Female,1,0.565517535216825
Itzy,10,80,0,Female,1,0.954181870464473
Iula,10,58,0,Female,1,0.937882144212797
Iuma,1,8,0,Female,1,0.67559243511612
Iva,132,36909,564,Female,0.986133146754623,0.983665763325237
Ivaan,2,0,13,Male,1,0.771904627645802
Ivadean,5,26,0,Female,1,0.871271078140785
Ivadel,1,7,0,Female,1,0.645669564933313
Ivadell,31,354,0,Female,1,0.989264914039435
Ivadelle,4,24,0,Female,1,0.86202379532502
Ivagene,3,18,0,Female,1,0.824120776353342
Ivah,63,813,0,Female,1,0.995297179422993
Ival,33,127,292,Male,0.738951596067011,0.651265580035317
Ivalee,29,315,0,Female,1,0.987951821463549
Ivalene,17,119,0,Female,1,0.968728319758061
Ivaline,1,8,0,Female,1,0.67559243511612
Ivalou,8,47,0,Female,1,0.924442395836004
Ivan,132,615,111833,Male,0.994945300539983,0.994082522901463
Ivana,62,5182,0,Female,1,0.999259240983127
Ivanah,1,5,0,Female,1,0.565517535216825
Ivandejesus,1,0,5,Male,1,0.565517535216825
Ivane,5,27,0,Female,1,0.875444970258133
Ivanell,16,103,0,Female,1,0.964045241771352
Ivanelle,6,44,0,Female,1,0.919704396241519
Ivanhoe,3,0,15,Male,1,0.796116698964151
Ivania,30,441,0,Female,1,0.991364431654194
Ivanka,14,241,0,Female,1,0.984310423409512
Ivann,15,0,118,Male,1,0.968471660977506
Ivanna,40,3319,0,Female,1,0.99884392353102
Ivannah,4,23,0,Female,1,0.856883381549573
Ivannia,8,48,0,Female,1,0.925899870333883
Ivano,1,0,5,Male,1,0.565517535216825
Ivany,1,5,0,Female,1,0.565517535216825
Ivanya,1,6,0,Female,1,0.609665712097835
Ivar,66,0,549,Male,1,0.993051427747679
Ivars,4,0,28,Male,1,0.879356695234154
Ivaya,1,6,0,Female,1,0.609665712097835
Ive,7,33,9,Female,0.88294200123997,0.640601546836771
Ivee,13,151,0,Female,1,0.975191018930256
Ivel,6,16,15,Female,0.680297484375827,0.348403954480288
Ivelin,1,8,0,Female,1,0.67559243511612
Ivelis,27,168,0,Female,1,0.977645331650132
Ivelise,21,130,0,Female,1,0.971298438805569
Ivelisse,59,1451,0,Female,1,0.997359534403283
Iveliz,22,147,0,Female,1,0.974533136640766
Ivell,1,5,0,Female,1,0.565517535216825
Ivelyn,2,15,0,Female,1,0.796116698964151
Iven,81,0,890,Male,1,0.995702304046444
Ivena,2,10,0,Female,1,0.722467200137111
Iver,88,92,951,Male,0.927527512811832,0.893036090933568
Ivera,2,14,0,Female,1,0.784689197262364
Iverna,11,66,0,Female,1,0.944997442986459
Iverson,57,0,1004,Male,1,0.996188429452794
Ivery,92,323,791,Male,0.73594061910228,0.682723401906328
Ives,5,0,26,Male,1,0.871271078140785
Ivet,21,220,0,Female,1,0.982838483804864
Iveth,28,521,0,Female,1,0.992680725281639
Ivett,44,586,0,Female,1,0.993487302794255
Ivetta,1,5,0,Female,1,0.565517535216825
Ivette,67,10073,10,Female,0.999461186881911,0.998175193255714
Ivey,128,2576,1758,Female,0.608898598019932,0.579674453292641
Ivi,6,37,0,Female,1,0.905942174162798
Ivia,3,17,0,Female,1,0.815681864991148
Ivian,1,5,0,Female,1,0.565517535216825
Iviana,11,107,0,Female,1,0.965342761981251
Ivianna,9,81,0,Female,1,0.954721914567585
Iviannah,1,5,0,Female,1,0.565517535216825
Ivica,2,0,11,Male,1,0.741167033031968
Ivie,105,1334,82,Female,0.953102289920127,0.928686301490564
Ivin,53,0,401,Male,1,0.99051120201008
Ivion,2,0,10,Male,1,0.722467200137111
Ivionna,3,18,0,Female,1,0.824120776353342
Ivis,50,301,75,Female,0.837793143713292,0.757191934276007
Ivison,1,0,5,Male,1,0.565517535216825
Ivo,76,5,658,Male,0.99677455410018,0.98246869984331
Ivol,1,0,6,Male,1,0.609665712097835
Ivola,1,6,0,Female,1,0.609665712097835
Ivon,88,1119,505,Female,0.711083964283777,0.666102644813167
Ivona,7,41,0,Female,1,0.914332429815568
Ivone,43,415,0,Female,1,0.990828370162996
Ivonn,1,7,0,Female,1,0.645669564933313
Ivonna,17,130,0,Female,1,0.971298438805569
Ivonne,70,5629,14,Female,0.998521534120212,0.995839657166475
Ivor,80,46,741,Male,0.955895427517635,0.92291535338956
Ivoree,8,44,0,Female,1,0.919704396241519
Ivori,30,271,0,Female,1,0.98602300090686
Ivorie,25,209,0,Female,1,0.981951548152419
Ivory,131,7496,8082,Female,0.526649089906167,0.51095878856883
Ivoryana,1,5,0,Female,1,0.565517535216825
Ivra,1,5,0,Female,1,0.565517535216825
Ivree,1,5,0,Female,1,0.565517535216825
Ivry,3,19,0,Female,1,0.831820775947384
Ivy,132,32905,3234,Female,0.913411687923039,0.90752542721235
Ivyana,11,125,0,Female,1,0.970184606291674
Ivyanna,12,165,0,Female,1,0.977248130598222
Ivyanne,1,5,0,Female,1,0.565517535216825
Ivye,1,5,0,Female,1,0.565517535216825
Ivyl,1,0,5,Male,1,0.565517535216825
Ivylynn,2,10,0,Female,1,0.722467200137111
Ivyn,2,0,10,Male,1,0.722467200137111
Ivyon,1,0,5,Male,1,0.565517535216825
Ivyona,3,16,0,Female,1,0.806392319465564
Ivyonna,8,141,0,Female,1,0.973478181924074
Ivyunna,2,14,0,Female,1,0.784689197262364
Iwalani,15,101,0,Female,1,0.963359353600144
Iwan,1,0,5,Male,1,0.565517535216825
Iwana,7,40,0,Female,1,0.912378398802713
Iwao,19,0,175,Male,1,0.978520311531648
Iwona,6,33,0,Female,1,0.895730002457548
Ixareli,1,6,0,Female,1,0.609665712097835
Ixayana,5,27,0,Female,1,0.875444970258133
Ixcel,3,20,0,Female,1,0.838874841947181
Ixchel,25,579,0,Female,1,0.993409084473046
Ixchell,2,12,0,Female,1,0.757505993344759
Ixel,12,86,0,Female,1,0.957241802714258
Ixsel,1,5,0,Female,1,0.565517535216825
Ixtzel,2,10,0,Female,1,0.722467200137111
Ixzel,2,13,0,Female,1,0.771904627645802
Iya,16,177,0,Female,1,0.978757864232322
Iyad,14,0,89,Male,1,0.958623454763747
Iyah,5,37,0,Female,1,0.905942174162798
Iyahna,15,133,0,Female,1,0.971927668311928
Iyan,16,0,152,Male,1,0.975350212647111
Iyana,36,3898,0,Female,1,0.999015475420712
Iyanah,16,385,0,Female,1,0.990120758130204
Iyani,12,118,0,Female,1,0.968471660977506
Iyania,7,118,0,Female,1,0.968471660977506
Iyanla,8,207,0,Female,1,0.981780344140186
Iyanna,35,3487,0,Female,1,0.998899560788993
Iyannah,16,301,0,Female,1,0.987398502698566
Iyanni,9,57,0,Female,1,0.936861165147021
Iyanuoluwa,3,18,0,Female,1,0.824120776353342
Iyari,12,108,6,Female,0.97565783849209,0.88991189410263
Iyasia,1,6,0,Female,1,0.609665712097835
Iyauna,10,69,0,Female,1,0.947262741810948
Iyaunna,1,5,0,Female,1,0.565517535216825
Iycess,1,5,0,Female,1,0.565517535216825
Iyeisha,1,5,0,Female,1,0.565517535216825
Iyesha,28,264,0,Female,1,0.985657713941643
Iyeshia,2,15,0,Female,1,0.796116698964151
Iyhana,1,6,0,Female,1,0.609665712097835
Iyiana,4,21,0,Female,1,0.845360981075153
Iyisha,1,9,0,Female,1,0.700854951580456
Iyla,13,299,0,Female,1,0.98731528095376
Iylah,4,27,0,Female,1,0.875444970258133
Iylan,1,5,0,Female,1,0.565517535216825
Iylee,1,5,0,Female,1,0.565517535216825
Iyon,4,0,22,Male,1,0.851345125391379
Iyona,25,421,0,Female,1,0.990957900315667
Iyonah,3,16,0,Female,1,0.806392319465564
Iyone,1,7,0,Female,1,0.645669564933313
Iyoni,1,5,0,Female,1,0.565517535216825
Iyonia,5,32,0,Female,1,0.892820801744929
Iyonna,29,1283,0,Female,1,0.997014815776751
Iyonnah,9,60,0,Female,1,0.93982814785791
Iysha,13,92,0,Female,1,0.959918610714378
Iyshia,1,5,0,Female,1,0.565517535216825
Iysis,12,231,0,Female,1,0.983642331128478
Iysiss,1,5,0,Female,1,0.565517535216825
Iyssis,2,11,0,Female,1,0.741167033031968
Iyuna,1,7,0,Female,1,0.645669564933313
Iyunna,3,21,0,Female,1,0.845360981075153
Iza,32,233,0,Female,1,0.983780462931524
Izaac,29,0,1655,Male,1,0.997684251981847
Izaack,2,0,14,Male,1,0.784689197262364
Izaah,9,0,78,Male,1,0.953062190287806
Izaak,40,0,1891,Male,1,0.997972675337659
Izaan,7,0,80,Male,1,0.954181870464473
Izabel,28,2283,0,Female,1,0.998320190144412
Izabela,22,1048,0,Female,1,0.996347872782081
Izabelah,2,13,0,Female,1,0.771904627645802
Izabele,1,7,0,Female,1,0.645669564933313
Izabell,16,792,0,Female,1,0.995173085319799
Izabella,23,15154,0,Female,1,0.999746569534249
Izabellah,9,158,0,Female,1,0.976264062072314
Izabelle,20,2565,0,Female,1,0.998504594821333
Izac,22,0,556,Male,1,0.99313830949786
Izacc,11,0,76,Male,1,0.951886414934863
Izach,8,0,43,Male,1,0.917990196774209
Izack,17,0,298,Male,1,0.987273256511207
Izadora,11,84,0,Female,1,0.95626827158534
Izaeah,2,0,12,Male,1,0.757505993344759
Izaeh,1,0,6,Male,1,0.609665712097835
Izael,14,0,220,Male,1,0.982838483804864
Izaha,9,0,67,Male,1,0.945773860608698
Izahbella,1,5,0,Female,1,0.565517535216825
Izahia,4,0,22,Male,1,0.851345125391379
Izai,5,0,32,Male,1,0.89282080174493
Izaia,10,0,77,Male,1,0.952481574717566
Izaiah,26,5,7196,Male,0.999703380716556,0.998375486264792
Izaias,8,0,69,Male,1,0.947262741810948
Izaih,12,0,146,Male,1,0.974363177915326
Izaiha,16,0,253,Male,1,0.98504346284929
Izair,4,0,23,Male,1,0.856883381549573
Izais,3,0,20,Male,1,0.838874841947181
Izaiya,2,0,13,Male,1,0.771904627645802
Izaiyah,8,0,120,Male,1,0.968980833581297
Izak,26,0,1295,Male,1,0.997042395902436
Izamar,22,485,7,Female,0.993091410143693,0.970926405423548
Izamara,1,5,0,Female,1,0.565517535216825
Izamary,4,31,0,Female,1,0.889744604539564
Izan,6,0,59,Male,1,0.938870629473212
Izara,1,5,0,Female,1,0.565517535216825
Izaria,3,16,0,Female,1,0.806392319465564
Izariah,2,13,0,Female,1,0.771904627645802
Izavella,2,10,0,Female,1,0.722467200137111
Izavier,2,0,10,Male,1,0.722467200137111
Izavion,1,0,7,Male,1,0.645669564933313
Izaya,16,0,712,Male,1,0.99463364579774
Izayah,18,0,2187,Male,1,0.998246582925831
Izayha,2,0,12,Male,1,0.757505993344759
Izayiah,10,0,154,Male,1,0.975662548677671
Izayuh,1,0,5,Male,1,0.565517535216825
Izea,8,0,53,Male,1,0.932418011423458
Izeah,14,0,220,Male,1,0.982838483804864
Izeal,1,0,5,Male,1,0.565517535216825
Izear,11,0,76,Male,1,0.951886414934863
Izebella,4,24,0,Female,1,0.86202379532502
Izeck,3,0,16,Male,1,0.806392319465564
Izeiah,4,0,26,Male,1,0.871271078140785
Izek,14,0,223,Male,1,0.983065446498779
Izekiel,2,0,12,Male,1,0.757505993344759
Izel,24,590,194,Female,0.781477550652187,0.721161648600877
Izela,10,77,0,Female,1,0.952481574717566
Izell,75,17,655,Male,0.984146406767768,0.959861972228802
Izella,49,370,0,Female,1,0.98972436381772
Izellah,5,37,0,Female,1,0.905942174162798
Izelle,2,11,0,Female,1,0.741167033031968
Izen,2,0,14,Male,1,0.784689197262364
Izena,2,10,0,Female,1,0.722467200137111
Izetta,91,1622,0,Female,1,0.997637248822846
Izeyah,10,0,155,Male,1,0.975815767185628
Izhane,1,7,0,Female,1,0.645669564933313
Izhar,5,0,29,Male,1,0.883030201500259
Iziah,27,0,942,Male,1,0.995938580631173
Iziaha,3,0,19,Male,1,0.831820775947384
Izibella,3,21,0,Female,1,0.845360981075153
Izic,15,0,161,Male,1,0.976696039648177
Izick,13,0,182,Male,1,0.979329376528407
Izik,16,0,435,Male,1,0.991246363023637
Izma,3,22,0,Female,1,0.851345125391379
Izmael,8,0,75,Male,1,0.951276157517194
Izobel,1,5,0,Female,1,0.565517535216825
Izola,64,1109,0,Female,1,0.996548062807828
Izona,8,53,0,Female,1,0.932418011423458
Izora,79,1101,0,Female,1,0.996523067821156
Izrael,17,0,438,Male,1,0.991305798168087
Izreal,11,0,144,Male,1,0.974016362856963
Izriel,1,0,5,Male,1,0.565517535216825
Izsabella,4,27,0,Female,1,0.875444970258133
Izsak,7,0,40,Male,1,0.912378398802713
Izuchukwu,3,0,20,Male,1,0.838874841947181
Izumi,6,39,0,Female,1,0.910333146292429
Izyah,1,0,5,Male,1,0.565517535216825
Izyan,4,0,50,Male,1,0.928652400866641
Izybella,1,5,0,Female,1,0.565517535216825
Izyk,4,0,28,Male,1,0.879356695234154
Izza,3,18,0,Female,1,0.824120776353342
Izzabel,3,23,0,Female,1,0.856883381549573
Izzabela,1,7,0,Female,1,0.645669564933313
Izzabell,7,83,0,Female,1,0.955764690358026
Izzabella,14,997,0,Female,1,0.996161770891045
Izzabellah,1,5,0,Female,1,0.565517535216825
Izzabelle,11,191,0,Female,1,0.980284181590791
Izzac,13,0,120,Male,1,0.968980833581297
Izzah,3,19,0,Female,1,0.831820775947384
Izzaiah,1,0,5,Male,1,0.565517535216825
Izzak,11,0,77,Male,1,0.952481574717566
Izzat,2,0,11,Male,1,0.741167033031968
Izzi,3,19,0,Female,1,0.831820775947384
Izziah,3,0,16,Male,1,0.806392319465564
Izzibella,1,5,0,Female,1,0.565517535216825
Izzie,7,74,0,Female,1,0.950650220603614
Izzy,13,140,101,Female,0.641459940205637,0.51782680881084
Ja,36,136,264,Male,0.704704380722988,0.612251685090037
Jaabir,1,0,5,Male,1,0.565517535216825
Jaada,1,5,0,Female,1,0.565517535216825
Jaade,1,5,0,Female,1,0.565517535216825
Jaaden,5,0,28,Male,1,0.879356695234154
Jaafar,7,0,42,Male,1,0.916201209134296
Jaala,30,328,0,Female,1,0.988423812882375
Jaalah,5,26,0,Female,1,0.871271078140785
Jaalen,6,0,34,Male,1,0.898485445846676
Jaali,1,0,6,Male,1,0.609665712097835
Jaaliyah,16,204,0,Female,1,0.981517360191317
Jaalyn,1,5,6,Male,0.787287283775402,0.280091537409322
Jaamal,11,0,81,Male,1,0.954721914567585
Jaan,12,0,90,Male,1,0.959064374435673
Jaana,8,52,0,Female,1,0.931207763876138
Jaanai,10,73,0,Female,1,0.950007992044269
Jaanna,1,7,0,Female,1,0.645669564933313
Jaanvi,6,51,0,Female,1,0.929953380101469
Jaaron,28,0,284,Male,1,0.986654254614909
Jaasia,11,92,0,Female,1,0.959918610714378
Jaasiel,17,0,225,Male,1,0.98321344899438
Jaasir,1,0,8,Male,1,0.67559243511612
Jaason,3,0,22,Male,1,0.851345125391379
Jaavon,1,0,5,Male,1,0.565517535216825
Jaazaniah,2,5,5,Male,0.763406909487436,0.236593090512564
Jaaziah,7,6,64,Male,0.960123330354888,0.825343275076605
Jaaziel,15,5,207,Male,0.989884830281816,0.945987272805697
Jab,1,0,5,Male,1,0.565517535216825
Jabaar,3,0,15,Male,1,0.796116698964151
Jabahri,1,0,9,Male,1,0.700854951580456
Jabali,2,0,16,Male,1,0.806392319465564
Jabar,37,0,403,Male,1,0.990557848180396
Jabare,3,0,15,Male,1,0.796116698964151
Jabaree,14,0,124,Male,1,0.969951384659322
Jabari,41,0,6681,Male,1,0.999425347804528
Jabarie,17,0,202,Male,1,0.981337778877479
Jabarion,1,0,9,Male,1,0.700854951580456
Jabaris,6,0,34,Male,1,0.898485445846676
Jabarius,1,0,7,Male,1,0.645669564933313
Jabarr,2,0,11,Male,1,0.741167033031968
Jabarri,23,0,225,Male,1,0.98321344899438
Jabarrie,1,0,5,Male,1,0.565517535216825
Jabary,2,0,11,Male,1,0.741167033031968
Jabbaar,1,0,5,Male,1,0.565517535216825
Jabbar,40,0,660,Male,1,0.99421328877603
Jabdiel,2,0,11,Male,1,0.741167033031968
Jabe,37,0,242,Male,1,0.984374243306553
Jabel,1,0,5,Male,1,0.565517535216825
Jaben,9,0,57,Male,1,0.936861165147021
Jaber,8,0,46,Male,1,0.92292643691442
Jabes,11,0,100,Male,1,0.963006501793014
Jabez,38,0,814,Male,1,0.995302929706898
Jabian,2,0,10,Male,1,0.722467200137111
Jabien,1,0,8,Male,1,0.67559243511612
Jabier,45,0,332,Male,1,0.988561689690774
Jabin,33,0,491,Male,1,0.992236990752858
Jabina,1,7,0,Female,1,0.645669564933313
Jabir,23,0,186,Male,1,0.979764910970673
Jabo,2,0,11,Male,1,0.741167033031968
Jaboa,2,15,0,Female,1,0.796116698964151
Jabob,1,0,6,Male,1,0.609665712097835
Jabon,1,0,6,Male,1,0.609665712097835
Jabora,1,5,0,Female,1,0.565517535216825
Jaboree,1,0,7,Male,1,0.645669564933313
Jabori,14,0,154,Male,1,0.975662548677671
Jaborie,2,0,11,Male,1,0.741167033031968
Jaboris,5,0,28,Male,1,0.879356695234154
Jabrae,1,0,5,Male,1,0.565517535216825
Jabrail,1,0,6,Male,1,0.609665712097835
Jabrandon,1,0,5,Male,1,0.565517535216825
Jabraun,1,0,6,Male,1,0.609665712097835
Jabraylen,1,0,8,Male,1,0.67559243511612
Jabraylon,6,0,34,Male,1,0.898485445846676
Jabre,16,10,126,Male,0.959572658754263,0.869938138531799
Jabrea,20,274,0,Female,1,0.986173917899081
Jabree,22,70,285,Male,0.840868749835125,0.758281640163237
Jabreel,12,0,75,Male,1,0.951276157517194
Jabreena,1,9,0,Female,1,0.700854951580456
Jabreia,5,31,0,Female,1,0.889744604539564
Jabrel,1,0,5,Male,1,0.565517535216825
Jabrell,6,0,35,Male,1,0.901099007675596
Jabreon,2,0,10,Male,1,0.722467200137111
Jabreya,1,5,0,Female,1,0.565517535216825
Jabri,20,11,178,Male,0.967194060161995,0.898802292599878
Jabria,22,887,0,Female,1,0.995687831114439
Jabriah,6,33,0,Female,1,0.895730002457548
Jabrian,4,0,23,Male,1,0.856883381549573
Jabriel,32,0,667,Male,1,0.994273671118289
Jabrien,3,0,16,Male,1,0.806392319465564
Jabril,29,0,1093,Male,1,0.9964977082241
Jabrill,3,0,16,Male,1,0.806392319465564
Jabrina,2,13,0,Female,1,0.771904627645802
Jabrion,2,0,11,Male,1,0.741167033031968
Jabriya,2,10,0,Female,1,0.722467200137111
Jabriyah,2,13,0,Female,1,0.771904627645802
Jabron,10,0,122,Male,1,0.969473821610987
Jabryan,3,0,18,Male,1,0.824120776353342
Jabulani,4,0,24,Male,1,0.86202379532502
Jabus,1,0,5,Male,1,0.565517535216825
Jac,54,0,461,Male,1,0.991735980627804
Jacab,2,0,10,Male,1,0.722467200137111
Jacaden,5,0,39,Male,1,0.910333146292429
Jacai,4,0,27,Male,1,0.875444970258133
Jacaleb,5,0,32,Male,1,0.89282080174493
Jacalyn,71,5144,0,Female,1,0.999253772896577
Jacalynn,16,100,0,Female,1,0.963006501793014
Jacameron,4,0,22,Male,1,0.851345125391379
Jacan,3,0,15,Male,1,0.796116698964151
Jacara,28,395,0,Female,1,0.990368456599139
Jacaranda,1,5,0,Female,1,0.565517535216825
Jacare,1,0,6,Male,1,0.609665712097835
Jacaree,2,0,15,Male,1,0.796116698964151
Jacarey,1,0,6,Male,1,0.609665712097835
Jacari,26,63,1279,Male,0.963136397053937,0.940387559672386
Jacaria,9,68,0,Female,1,0.946528663479929
Jacarie,8,0,59,Male,1,0.938870629473212
Jacarion,5,0,30,Male,1,0.886486606826031
Jacarious,6,0,34,Male,1,0.898485445846676
Jacarius,13,0,101,Male,1,0.963359353600144
Jacarla,1,5,0,Female,1,0.565517535216825
Jacarr,1,0,5,Male,1,0.565517535216825
Jacarra,11,95,0,Female,1,0.961135146460527
Jacarri,20,0,261,Male,1,0.985495251242764
Jacarria,1,5,0,Female,1,0.565517535216825
Jacary,3,0,16,Male,1,0.806392319465564
Jacaryous,1,0,5,Male,1,0.565517535216825
Jacauri,1,0,5,Male,1,0.565517535216825
Jacaury,1,0,5,Male,1,0.565517535216825
Jacayden,2,0,13,Male,1,0.771904627645802
Jacayla,11,85,0,Female,1,0.956760516185948
Jacbo,1,0,5,Male,1,0.565517535216825
Jaccari,1,0,6,Male,1,0.609665712097835
Jacci,31,242,0,Female,1,0.984374243306553
Jaccob,28,0,539,Male,1,0.992923424034266
Jace,63,463,29940,Male,0.986087813927949,0.983332177948552
Jacee,35,1237,28,Female,0.984642142487674,0.968195575412628
Jacek,28,0,343,Male,1,0.98892445316729
Jacelin,4,24,0,Female,1,0.86202379532502
Jaceline,1,5,0,Female,1,0.565517535216825
Jacella,1,6,0,Female,1,0.609665712097835
Jacelle,6,33,0,Female,1,0.895730002457548
Jacely,1,5,0,Female,1,0.565517535216825
Jacelyn,57,1978,0,Female,1,0.998061671985114
Jacelynn,16,343,0,Female,1,0.98892445316729
Jacen,39,0,1276,Male,1,0.996998488528232
Jacenda,2,10,0,Female,1,0.722467200137111
Jacent,2,0,12,Male,1,0.757505993344759
Jacenta,8,44,0,Female,1,0.919704396241519
Jaceon,6,0,43,Male,1,0.917990196774209
Jacere,2,0,17,Male,1,0.815681864991148
Jaceton,1,0,5,Male,1,0.565517535216825
Jacey,44,6194,377,Female,0.947995242688315,0.936740919610475
Jacgueline,1,6,0,Female,1,0.609665712097835
Jachai,13,10,203,Male,0.974301599577253,0.915749597503059
Jache,1,6,0,Female,1,0.609665712097835
Jachelle,16,110,0,Female,1,0.966256064701836
Jachin,28,0,308,Male,1,0.987681372338298
Jachob,16,0,146,Male,1,0.974363177915326
Jaci,65,4013,0,Female,1,0.999043661827315
Jacia,13,92,0,Female,1,0.959918610714378
Jaciah,1,5,0,Female,1,0.565517535216825
Jacian,4,0,28,Male,1,0.879356695234154
Jaciana,4,24,0,Female,1,0.86202379532502
Jacianna,1,5,0,Female,1,0.565517535216825
Jacie,54,3197,5,Female,0.999332831582,0.996349594078006
Jaciel,21,5,428,Male,0.995057856250414,0.973256829681501
Jacier,5,0,28,Male,1,0.879356695234154
Jacilyn,35,374,0,Female,1,0.989833146334222
Jacilynn,1,5,0,Female,1,0.565517535216825
Jacin,3,0,19,Male,1,0.831820775947384
Jacina,3,16,0,Female,1,0.806392319465564
Jacinda,50,3975,0,Female,1,0.999034528301655
Jacine,1,5,0,Female,1,0.565517535216825
Jacinta,94,3117,0,Female,1,0.998769095171484
Jacinth,3,12,11,Female,0.707628425833533,0.329627373364274
Jacintha,6,33,0,Female,1,0.895730002457548
Jacinto,101,0,2573,Male,1,0.998509237420275
Jacion,2,0,13,Male,1,0.771904627645802
Jacir,2,0,12,Male,1,0.757505993344759
Jaciya,1,5,0,Female,1,0.565517535216825
Jaciyah,3,15,0,Female,1,0.796116698964151
Jack,132,2594,634258,Male,0.996080302647606,0.995767394867537
Jackalin,1,5,0,Female,1,0.565517535216825
Jackaline,7,39,0,Female,1,0.910333146292429
Jackalyn,57,580,0,Female,1,0.993420373351948
Jackalynn,17,116,0,Female,1,0.967945493500361
Jacke,1,0,5,Male,1,0.565517535216825
Jackee,22,322,0,Female,1,0.988210650558105
Jackelin,34,1185,0,Female,1,0.99676873750306
Jackeline,53,5528,0,Female,1,0.999305573225609
Jackelinne,4,22,0,Female,1,0.851345125391379
Jackelyn,54,3389,0,Female,1,0.998867775324218
Jackelyne,27,387,0,Female,1,0.990171311835021
Jackelynn,16,109,0,Female,1,0.965957026248675
